,koi_pdisposition,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_teq,koi_insol,koi_dor,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_smass
5116,1,0.942,2.9122,47.8,0.007869,0.042539999999999994,1.18,1897.0,3071.95,1.825,752.0,6297.0,4.26,1.369,1.247
5117,0,1.268,5.257,3159.6,0.33434400000000003,0.02519,84.63,1614.0,1604.34,2.985,303.0,5758.0,3.8080000000000003,2.318,1.258
5118,0,0.394,6.103619999999999,366580.0,0.578886,0.5561699999999999,51.08,1028.0,264.23,7.908339999999999,658.0,5610.0,4.533,0.808,0.813
5119,0,0.63,5.6803,44612.0,0.203526,0.10372999999999999,22.87,1526.0,1285.11,2.543,656.0,5761.0,4.426,1.029,1.031
5120,0,0.873,2.6395,12668.0,0.124892,0.45328,126.54,3042.0,20225.84,5.52,111.0,4839.0,2.761,9.278,1.808
5121,1,0.007,5.02,67.9,0.0075769999999999995,1.17794,1.16,888.0,146.92,26.48,77.0,6388.0,4.244,1.402,1.259
5122,0,1.138,2.7904,60135.0,0.49939399999999995,1.2949700000000002,54.53,1201.0,491.1,9.41,71.0,5780.0,4.438,1.0,1.0
5123,0,1.231,1.6271,15498.0,0.402121,1.1018,25.95,1101.0,348.32,5.53,668.0,4970.0,4.665,0.591,0.589
5124,0,10.337,4.7617,46552.0,9.56302,7.4908,1044.28,932.0,178.53,28.0,44.0,5780.0,4.438,1.0,1.0
5125,0,1.025,7.102,83918.0,0.47319799999999995,0.09792000000000001,51.67,1272.0,618.11,3.541,211.0,5780.0,4.438,1.0,1.0
5126,0,1.215,2.9516,40380.0,0.499432,1.24538,34.03,778.0,86.57,12.59,31.0,5188.0,4.687,0.624,0.689
5127,0,0.444,3.5028,585600.0,0.8386610000000001,0.9271,156.15,3357.0,29827.37,2.513,1386.0,7174.0,4.13,1.705,1.43
5128,0,1.263,1.8827,1572.9,0.30846599999999996,0.15425999999999998,25.8,1137.0,395.83,3.74,532.0,5465.0,4.598,0.766,0.857
5129,1,0.906,4.683,2701.2,0.057885,2.71177,5.8,286.0,1.59,180.2,7.0,5536.0,4.498,0.917,0.964
5130,0,0.988,3.1427,96384.0,0.47764799999999996,0.45228999999999997,50.7,1917.0,3196.67,2.718,1242.0,6046.0,4.486000000000001,0.972,1.053
5131,1,0.431,3.3613,577.4,0.022276,5.8464,2.36,561.0,23.4,69.6,33.0,5688.0,4.415,0.971,0.895
5132,0,1.229,6.606,12457.0,0.382215,0.04562,27.42,1170.0,443.02,1.603,880.0,4651.0,4.612,0.657,0.644
5133,0,0.839,4.25304,167720.0,0.520964,0.2935,56.89,1964.0,3497.4,2.1435,557.0,5780.0,4.438,1.0,1.0
5134,0,1.201,16.949,1102.9,0.237663,0.01643,28.76,290.0,1.67,48.2,4.0,6355.0,4.41,1.108,1.151
5135,1,0.791,13.775,1183.0,0.034707,0.15369000000000002,6.67,450.0,9.68,59.3,5.0,6092.0,4.056,1.759,1.283
5136,0,0.54,3.785,185.2,0.012740999999999999,0.2734,1.46,1287.0,650.06,4.72,501.0,5418.0,4.335,1.051,0.871
5137,0,1.258,9.835,1680.1,0.30345500000000003,0.008709999999999999,32.67,1352.0,789.69,1.443,451.0,5993.0,4.489,0.986,1.093
5138,0,0.941,4.19829,118810.0,0.49523900000000004,1.5291,46.24,798.0,96.0,17.991,74.0,5553.0,4.558,0.855,0.964
5139,0,0.739,3.6845,226850.0,0.557136,2.40766,39.18,768.0,82.55,15.689,16.0,5051.0,4.663,0.644,0.696
5140,0,0.477,6.0751,96593.0,0.292113,0.40504,31.9,994.0,230.71,9.314,104.0,5780.0,4.438,1.0,1.0
5141,0,1.149,4.5181,45134.0,0.45427700000000004,11.33013,40.63,312.0,2.24,263.8,8.0,6021.0,4.57,0.819,0.922
5142,0,0.894,2.3321,177510.0,0.585349,31.094459999999998,51.9,584.0,27.45,89.4,4.0,5378.0,4.488,0.812,0.741
5143,0,0.444,5.0701,443400.0,0.669155,2.56862,73.07,860.0,128.99,23.057,0.0,5780.0,4.438,1.0,1.0
5144,0,0.2579,2.949,3266.0,0.051932000000000006,6.70804,3.52,513.0,16.32,50.8,10.0,5193.0,4.689,0.621,0.687
5145,0,1.275,8.0122,7765.3,0.386675,0.0218,34.84,1278.0,629.98,1.692,554.0,5440.0,4.496,0.825,0.779
5146,1,1.056,1.7541,56197.0,0.43892,15.658320000000002,12.85,307.0,2.1,45.7,10.0,3324.0,5.006,0.268,0.267
5147,0,1.246,5.2005,15847.0,0.411029,0.06292,39.32,1573.0,1453.29,1.962,760.0,5884.0,4.453,0.876,0.794
5148,0,1.128,3.5903,50253.0,0.455222,0.25240999999999997,63.68,2025.0,3957.46,2.7886,485.0,6211.0,4.247,1.281,1.055
5149,1,0.017,2.8059,265.3,0.014658000000000001,1.61174,1.79,1169.0,440.08,11.14,256.0,5509.0,4.308,1.116,0.924
5150,0,0.126,13.0719,557740.0,0.701174,0.06317,135.99,1667.0,1822.75,3.0016,278.0,5641.0,3.948,1.776,1.021
5151,0,1.262,25.08,1688.1,0.30854000000000004,0.008020000000000001,28.64,1254.0,583.42,1.309,492.0,5641.0,4.553999999999999,0.85,0.944
5152,0,1.245,12.136,6110.0,0.341647,0.19901,37.23,271.0,1.28,106.2,385.00676798860127,6029.0,4.452,0.998,1.025
5153,0,0.735105477665469,12.52,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
5154,0,1.249,8.9793,1161.5,0.286052,0.00441,27.86,828.0,111.01,2.58,126.0,5697.0,4.539,0.892,1.004
5155,1,0.472,2.504,188.1,0.012819,0.98498,12.28,3662.0,42618.46,6.89,426.0,5096.0,2.435,8.769,0.763
5156,0,1.182,5.449,347.9,0.200293,0.00562,23.05,972.0,210.83,2.79,155.0,6212.0,4.42,1.054,1.06
5157,0,1.218,3.194,607.0,0.244939,0.04487,15.14,1104.0,352.77,1.388,1261.0,4304.0,4.675,0.566,0.552
5158,0,1.187,3.4382,738.0,0.21687800000000002,0.02126,26.22,1481.0,1140.2,1.867,553.0,6167.0,4.428,1.107,1.2
5159,0,0.442,2.488,938.0,0.028118,42.18045,29.26,965.0,204.8,274.3,6.0,4895.0,2.674,9.529,1.563
5160,0,1.134,5.3367,63521.0,0.49968500000000005,1.60601,63.57,685.0,51.9,42.95,20.0,6441.0,4.367,1.165,1.152
5161,1,0.985,3.536,196.5,0.018433,0.08614,2.76,754.0,76.31,14.63,39.0,6297.0,4.26,1.369,1.247
5162,1,0.284,10.8771,7590.4,0.079769,1.1918799999999998,9.09,346.0,3.39,117.7,9.0,5650.0,4.313,1.044,0.818
5163,0,0.529,3.22222,360180.0,0.622151,3.7035199999999997,67.94,1143.0,402.77,14.741,0.0,5780.0,4.438,1.0,1.0
5164,1,0.12,6.7645,12990.0,0.10341600000000001,5.07822,11.49,352.0,3.62,174.95,8.0,5705.0,4.397,1.017,0.941
5165,1,0.004,21.306,9148.7,0.08768,0.24445,11.17,343.0,3.29,84.956,7.0,6259.0,4.385,1.167,1.21
5166,1,0.017,5.686,160.2,0.011509,0.7649199999999999,1.14,705.0,58.53,21.88,63.0,5657.0,4.401,0.911,0.762
5167,0,0.933,5.6316,1849.5,0.048592,0.02255,5.67,1769.0,2319.46,1.3479,939.0,5977.0,4.3180000000000005,1.068,0.864
5168,0,0.633,1.9874,340460.0,0.667358,3.34859,43.07,1372.0,836.18,4.766,998.0,4768.0,4.6610000000000005,0.591,0.584
